hour,city,sensor_count,pm25_mean,pm25_median,pm25_max,temperature,humidity,pressure,wind_speed,clouds,coverage_quality,is_missing_hour,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,hour_of_day,day_of_week,month,day_of_year,is_weekend,hour_sin,hour_cos,month_sin,month_cos,pm25_rolling_mean_3h,pm25_rolling_mean_6h,pm25_rolling_mean_24h,pm25_rolling_std_24h,pm25_change_1h,pm25_change_24h,target_24h,target_48h,target_72h
2025-06-26 07:00:00+00:00,Faisalabad,11.0,76.89999999999999,58.4,186.0,31.7,72.0,981.0,11.4,100.0,HIGH,False,64.89090909090909,61.2,45.285714285714285,87.62,,7,3,6,177,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,60.916969696969694,59.72425865800866,,,12.0090909090909,,93.22666666666667,73.70588235294117,31.01333333333333
2025-06-26 08:00:00+00:00,Faisalabad,12.0,86.60000000000001,78.5,197.0,32.0,71.0,980.7000000000002,11.699999999999998,100.0,HIGH,False,76.89999999999999,56.66,52.1375,94.49,40.85,8,3,6,177,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,66.15030303030302,64.99330627705628,65.8506479978355,18.204324916759486,9.700000000000017,45.75000000000001,84.25625,71.91176470588235,27.10666666666667
2025-06-26 09:00:00+00:00,Faisalabad,12.0,86.35833333333333,83.6,178.0,32.1,69.0,979.6,10.3,100.0,HIGH,False,86.60000000000001,64.89090909090909,78.17142857142858,90.48,59.29,9,3,6,177,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,76.13030303030304,70.73705627705628,67.75689799783551,17.86474974723652,-0.24166666666667425,27.068333333333335,74.85,78.67058823529412,26.37333333333333
2025-06-26 10:00:00+00:00,Faisalabad,11.0,105.25454545454544,102.0,153.0,32.7,67.0,978.5,9.6,100.0,HIGH,False,86.35833333333333,76.89999999999999,61.2,82.95,46.77,10,3,6,177,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,83.28611111111111,72.1015404040404,68.88474522005772,18.158995389154484,18.896212121212102,58.48454545454543,88.25294117647059,71.37058823529412,27.586666666666662
2025-06-26 11:00:00+00:00,Faisalabad,13.0,69.76153846153846,57.7,222.0,32.7,66.0,977.5,8.7,100.0,HIGH,False,105.25454545454544,86.60000000000001,56.66,61.7,42.15,11,3,6,177,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,92.73762626262628,79.44396464646464,71.32160128066378,18.96840806664374,-35.49300699300697,27.611538461538466,107.05625,76.44,41.85333333333333
2025-06-26 12:00:00+00:00,Faisalabad,14.0,51.5,50.15,68.2,32.9,65.0,977.3,5.0,100.0,HIGH,False,69.76153846153846,86.35833333333333,64.89090909090909,30.93,52.75,12,3,6,177,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,87.12480574980573,81.62755439005439,72.47208204989455,17.931144312420034,-18.261538461538464,-1.25,125.9,81.26,43.135714285714286
2025-06-26 13:00:00+00:00,Faisalabad,12.0,71.14166666666667,59.75,131.0,27.0,92.0,979.1,0.6999999999999998,100.0,HIGH,False,51.5,105.25454545454544,76.89999999999999,45.285714285714285,71.69,13,3,6,177,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,75.5053613053613,79.39573620823622,72.41999871656121,17.992630299379265,19.641666666666666,-0.548333333333332,127.8625,105.43571428571428,38.81333333333334
2025-06-26 14:00:00+00:00,Faisalabad,12.0,94.91666666666669,100.5,138.0,27.2,93.0,978.9,1.5,100.0,HIGH,False,71.14166666666667,69.76153846153846,86.60000000000001,52.1375,82.74,14,3,6,177,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,64.13440170940171,78.43601398601398,72.39715149433898,17.993945653159017,23.77500000000002,12.17666666666669,156.625,134.3857142857143,40.45333333333333
2025-06-26 15:00:00+00:00,Faisalabad,12.0,95.725,95.9,133.0,27.0,95.0,978.6,1.5,94.0,HIGH,False,94.91666666666669,51.5,86.35833333333333,78.17142857142858,92.69,15,3,6,177,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,72.51944444444446,79.8221250971251,72.90451260545011,18.46378820843811,0.8083333333333087,3.0349999999999966,185.8125,164.71428571428572,42.486666666666665
2025-06-26 16:00:00+00:00,Faisalabad,12.0,86.95,74.3,144.0,26.899999999999995,97.0,979.1,0.8000000000000002,100.0,HIGH,False,95.725,71.14166666666667,105.25454545454544,61.2,80.81,16,3,6,177,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,87.26111111111112,81.38323620823621,73.03097093878343,18.614965061549842,-8.774999999999991,6.140000000000001,194.0625,148.5,44.49285714285714
2025-06-26 17:00:00+00:00,Faisalabad,10.0,103.13,95.9,192.0,26.7,98.0,979.3,0.9,100.0,HIGH,False,86.95,94.91666666666669,69.76153846153846,56.66,54.64,17,3,6,177,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,92.53055555555557,78.33247863247864,73.28680427211677,18.76808636997304,16.179999999999993,48.489999999999995,180.8125,114.28,43.1
2025-06-26 18:00:00+00:00,Faisalabad,9.0,104.83333333333331,87.6,162.0,26.8,98.0,979.7000000000002,1.3,100.0,HIGH,False,103.13,95.725,51.5,64.89090909090909,72.62,18,3,6,177,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,95.26833333333333,83.8938888888889,75.30722093878344,19.276576837673847,1.703333333333319,32.21333333333331,176.93333333333334,120.40666666666668,49.0
2025-06-26 19:00:00+00:00,Faisalabad,10.0,88.1,87.4,170.0,26.8,97.0,980.2,2.4,100.0,HIGH,False,104.83333333333331,86.95,71.14166666666667,76.89999999999999,87.62,19,3,6,177,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,98.30444444444443,92.78277777777777,76.64944316100566,20.18158894100071,-16.73333333333332,0.47999999999998977,165.8125,113.4,43.207142857142856
2025-06-26 20:00:00+00:00,Faisalabad,12.0,99.575,103.6,141.0,26.899999999999995,96.0,980.2999999999998,1.3,100.0,HIGH,False,88.1,103.13,94.91666666666669,86.60000000000001,94.49,20,3,6,177,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,98.68777777777778,95.60916666666667,76.66944316100566,20.193167995298985,11.475000000000009,5.085000000000008,164.86666666666667,108.89333333333336,33.24285714285714
2025-06-26 21:00:00+00:00,Faisalabad,12.0,102.79166666666669,96.7,210.0,27.0,95.0,979.7000000000002,3.9,13.0,HIGH,False,99.575,104.83333333333331,95.725,86.35833333333333,90.48,21,3,6,177,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,97.50277777777778,96.38555555555554,76.88131816100567,20.413750351453775,3.2166666666666828,12.311666666666682,175.0625,96.74666666666668,34.82142857142857
2025-06-26 22:00:00+00:00,Faisalabad,12.0,99.63333333333333,86.0,192.0,26.8,96.0,979.1,6.599999999999999,54.0,HIGH,False,102.79166666666669,88.1,86.95,105.25454545454544,82.95,22,3,6,177,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,96.82222222222224,97.56333333333333,77.39430427211677,20.918780802849202,-3.15833333333336,16.683333333333323,166.1875,107.5,32.035714285714285
2025-06-26 23:00:00+00:00,Faisalabad,12.0,104.84166666666664,98.35,172.0,25.899999999999995,97.0,979.4,8.4,95.0,HIGH,False,99.63333333333333,99.575,103.13,69.76153846153846,61.7,23,3,6,177,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,100.66666666666667,99.67722222222221,78.08944316100566,21.383461103054593,5.208333333333314,43.14166666666664,151.25,109.64,30.13357142857143
2025-06-27 00:00:00+00:00,Faisalabad,12.0,113.85833333333332,116.5,143.0,25.8,97.0,980.2999999999998,8.1,92.0,HIGH,False,104.84166666666664,102.79166666666669,104.83333333333331,51.5,30.93,0,4,6,178,0,0.0,1.0,1.2246467991473532e-16,-1.0,102.42222222222222,99.96249999999999,79.8870126054501,21.755881638267603,9.01666666666668,82.92833333333331,140.9375,111.46666666666668,33.82642857142857
2025-06-27 01:00:00+00:00,Faisalabad,12.0,125.2,129.5,154.0,26.600000000000005,93.0,979.7999999999998,5.1,100.0,HIGH,False,113.85833333333332,99.63333333333333,88.1,71.14166666666667,45.285714285714285,1,4,6,178,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,106.1111111111111,101.46666666666665,83.34235982767233,20.169971478564868,11.341666666666683,79.91428571428571,133.4375,118.23076923076924,37.73571428571428
2025-06-27 02:00:00+00:00,Faisalabad,12.0,131.725,133.5,155.0,27.2,92.0,979.7999999999998,3.6,100.0,HIGH,False,125.2,104.84166666666664,99.575,94.91666666666669,52.1375,2,4,6,178,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,114.63333333333333,107.64999999999999,86.67212173243422,20.210518638799364,6.5249999999999915,79.58749999999999,132.325,114.6846153846154,43.55714285714286
2025-06-27 03:00:00+00:00,Faisalabad,14.0,129.24285714285716,122.0,267.0,28.5,87.0,980.2,7.3,98.0,HIGH,False,131.725,113.85833333333332,102.79166666666669,95.725,78.17142857142858,3,4,6,178,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,123.59444444444445,113.00833333333333,89.98826756576756,20.817942145943185,-2.482142857142833,51.071428571428584,121.2529411764706,74.83846153846153,29.076470588235296
2025-06-27 04:00:00+00:00,Faisalabad,15.0,115.39333333333336,110.0,166.0,30.0,79.0,980.9,10.6,100.0,HIGH,False,129.24285714285716,125.2,99.63333333333333,86.95,61.2,4,4,6,178,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,128.72261904761908,117.41686507936508,92.11624375624376,22.126612723779008,-13.849523809523802,54.19333333333336,88.17647058823529,52.00769230769231,28.311764705882357
2025-06-27 05:00:00+00:00,Faisalabad,15.0,97.4,95.6,129.0,31.0,76.0,980.4,10.3,33.0,HIGH,False,115.39333333333336,131.725,104.84166666666664,103.13,56.66,5,4,6,178,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,125.45373015873018,120.04353174603175,94.3742993117993,21.593213505357813,-17.993333333333354,40.74000000000001,60.829411764705874,37.54666666666667,26.96470588235294
2025-06-27 06:00:00+00:00,Faisalabad,15.0,99.12,92.7,196.0,32.4,71.0,980.0,7.1,78.0,HIGH,False,97.4,129.24285714285716,113.85833333333332,104.83333333333331,64.89090909090909,6,4,6,178,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,114.01206349206352,118.80325396825397,96.07179931179932,20.04534895669212,1.7199999999999989,34.229090909090914,57.84117647058823,31.773333333333333,25.28235294117647
2025-06-27 07:00:00+00:00,Faisalabad,15.0,93.22666666666667,86.7,229.0,33.2,68.0,979.3,7.3,58.0,HIGH,False,99.12,115.39333333333336,125.2,88.1,76.89999999999999,7,4,6,178,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,103.97111111111114,116.34686507936509,97.49801143301143,18.916284689461705,-5.893333333333331,16.326666666666682,73.70588235294117,31.01333333333333,23.45294117647059
2025-06-27 08:00:00+00:00,Faisalabad,16.0,84.25625,81.69999999999999,116.0,33.9,65.0,978.4,6.5,31.0,HIGH,False,93.22666666666667,97.4,131.725,99.575,86.60000000000001,8,4,6,178,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,96.58222222222223,111.01797619047619,98.1782892107892,18.430661658619368,-8.97041666666668,-2.343750000000014,71.91176470588235,27.10666666666667,24.50625
2025-06-27 09:00:00+00:00,Faisalabad,16.0,74.85,75.9,93.0,34.5,63.0,977.8,6.9,39.0,HIGH,False,84.25625,99.12,129.24285714285716,102.79166666666669,86.35833333333333,9,4,6,178,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,92.20097222222223,103.10651785714286,98.08063296078922,18.500753408766528,-9.40625,-11.50833333333334,78.67058823529412,26.37333333333333,23.0375
2025-06-27 10:00:00+00:00,Faisalabad,17.0,88.25294117647059,70.0,319.0,34.9,61.0,976.7,5.0,17.0,HIGH,False,74.85,93.22666666666667,115.39333333333336,99.63333333333333,105.25454545454544,10,4,6,178,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,84.11097222222223,94.04104166666667,97.60111907190033,18.96119923450936,13.402941176470591,-17.00160427807485,71.37058823529412,27.586666666666662,24.41875
2025-06-27 11:00:00+00:00,Faisalabad,16.0,107.05625,104.0,152.0,34.8,60.0,976.0,6.0,20.0,HIGH,False,88.25294117647059,84.25625,97.4,104.84166666666664,69.76153846153846,11,4,6,178,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,82.4530637254902,89.51764297385621,96.8927188936472,18.980415893776104,18.80330882352942,37.29471153846154,76.44,41.85333333333333,26.4125
2025-06-27 12:00:00+00:00,Faisalabad,15.0,125.9,118.0,177.0,34.3,64.0,975.4,6.5,15.0,HIGH,False,107.05625,74.85,99.12,113.85833333333332,51.5,12,4,6,178,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,90.05306372549019,91.12701797385621,98.44666520774977,18.172045834785752,18.84375,74.4,81.26,43.135714285714286,28.7
2025-06-27 13:00:00+00:00,Faisalabad,16.0,127.8625,125.0,182.0,33.6,70.0,976.5,4.7,11.0,HIGH,False,125.9,88.25294117647059,93.22666666666667,125.2,71.14166666666667,13,4,6,178,0,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,107.06973039215688,95.59035130718955,101.54666520774977,16.035546062450805,1.9624999999999915,56.72083333333333,105.43571428571428,38.81333333333334,30.666666666666668
2025-06-27 14:00:00+00:00,Faisalabad,16.0,156.625,153.0,202.0,32.4,75.0,976.4,5.1,16.0,HIGH,False,127.8625,107.05625,84.25625,131.725,94.91666666666669,14,4,6,178,0,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,120.27291666666667,101.36299019607843,103.91003326330531,15.531451935162186,28.762500000000003,61.708333333333314,134.3857142857143,40.45333333333333,36.957142857142856
2025-06-27 15:00:00+00:00,Faisalabad,16.0,185.8125,165.5,411.0,31.4,80.0,976.9,4.9,13.0,HIGH,False,156.625,125.9,74.85,129.24285714285716,95.725,15,4,6,178,0,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,136.79583333333335,113.42444852941178,106.48121381886087,18.751836768532378,29.1875,90.0875,164.71428571428572,42.486666666666665,45.721428571428575
2025-06-27 16:00:00+00:00,Faisalabad,16.0,194.0625,183.0,317.0,31.1,81.0,977.9,4.1,12.0,HIGH,False,185.8125,127.8625,88.25294117647059,115.39333333333336,86.95,16,4,6,178,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,156.76666666666668,131.91819852941177,110.2348596521942,24.60745914915711,8.25,107.1125,148.5,44.49285714285714,53.15384615384615
2025-06-27 17:00:00+00:00,Faisalabad,16.0,180.8125,173.0,253.0,30.7,83.0,978.3,3.8,5.0,HIGH,False,194.0625,156.625,107.05625,97.4,103.13,17,4,6,178,0,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,178.83333333333334,149.553125,114.69788048552753,29.439669577488615,-13.25,77.6825,114.28,43.1,52.97692307692308
2025-06-27 18:00:00+00:00,Faisalabad,15.0,176.93333333333334,175.0,260.0,30.5,82.0,978.8,4.4,3.0,HIGH,False,180.8125,185.8125,125.9,99.12,104.83333333333331,18,4,6,178,0,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,186.89583333333334,161.84583333333333,117.93465131886087,32.24893118248087,-3.879166666666663,72.10000000000002,120.40666666666668,49.0,60.56153846153846
2025-06-27 19:00:00+00:00,Faisalabad,16.0,165.8125,163.0,212.0,30.0,84.0,978.8,5.1,2.0,HIGH,False,176.93333333333334,194.0625,127.8625,93.22666666666667,88.1,19,4,6,178,0,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,183.93611111111113,170.3513888888889,120.93881798552754,34.27031385229798,-11.120833333333337,77.7125,113.4,43.207142857142856,55.99166666666667
2025-06-27 20:00:00+00:00,Faisalabad,15.0,164.86666666666667,146.0,290.0,29.6,84.0,978.6,6.3,20.0,HIGH,False,165.8125,180.8125,156.625,84.25625,99.575,20,4,6,178,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,174.51944444444447,176.6763888888889,124.17683881886087,34.70125680103652,-0.9458333333333258,65.29166666666667,108.89333333333336,33.24285714285714,47.975
2025-06-27 21:00:00+00:00,Faisalabad,16.0,175.0625,162.0,273.0,29.4,85.0,978.0,6.6,48.0,HIGH,False,164.86666666666667,176.93333333333334,185.8125,74.85,102.79166666666669,21,4,6,178,0,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,169.20416666666668,178.04999999999998,126.89732492997199,35.24378618486374,10.195833333333326,72.27083333333331,96.74666666666668,34.82142857142857,46.73076923076923
2025-06-27 22:00:00+00:00,Faisalabad,16.0,166.1875,154.5,246.0,29.3,85.0,977.5,6.5,55.0,HIGH,False,175.0625,165.8125,194.0625,88.25294117647059,99.63333333333333,22,4,6,178,0,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,168.58055555555555,176.25833333333333,129.9086096521942,36.1699106030565,-8.875,66.55416666666667,107.5,32.035714285714285,45.26923076923077
2025-06-27 23:00:00+00:00,Faisalabad,16.0,151.25,144.5,210.0,29.0,86.0,977.3,6.5,65.0,HIGH,False,166.1875,164.86666666666667,180.8125,107.05625,104.84166666666664,23,4,6,178,0,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,168.70555555555555,171.61249999999998,132.68169992997198,36.29890450851284,-14.9375,46.40833333333336,109.64,30.13357142857143,48.48461538461538
2025-06-28 00:00:00+00:00,Faisalabad,16.0,140.9375,133.5,201.0,27.8,88.0,978.3,10.6,97.0,HIGH,False,151.25,175.0625,176.93333333333334,125.9,113.85833333333332,0,5,6,179,1,0.0,1.0,1.2246467991473532e-16,-1.0,164.16666666666666,166.68541666666667,134.61538048552754,35.98611821698891,-10.3125,27.07916666666668,111.46666666666668,33.82642857142857,52.30769230769231
2025-06-28 01:00:00+00:00,Faisalabad,16.0,133.4375,128.0,196.0,29.6,88.0,978.2,5.3,45.0,HIGH,False,140.9375,166.1875,165.8125,127.8625,125.2,1,5,6,179,1,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,152.79166666666666,160.6861111111111,135.74367909663866,35.730620774891904,-7.5,8.237499999999997,118.23076923076924,37.73571428571428,58.96923076923077
2025-06-28 02:00:00+00:00,Faisalabad,16.0,132.325,123.0,189.0,30.6,86.0,978.0,5.6,11.0,HIGH,False,133.4375,151.25,164.86666666666667,156.625,131.725,2,5,6,179,1,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,141.875,155.29027777777776,136.08690826330533,35.66443786239379,-1.1125000000000114,0.5999999999999943,114.6846153846154,43.55714285714286,67.47692307692309
2025-06-28 03:00:00+00:00,Faisalabad,17.0,121.2529411764706,121.0,177.0,32.0,78.0,978.2,5.1,0.0,HIGH,False,132.325,140.9375,175.0625,185.8125,129.24285714285716,3,5,6,179,1,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,135.5666666666667,149.86666666666667,136.1119082633053,35.6614574886966,-11.072058823529389,-7.989915966386562,74.83846153846153,29.076470588235296,82.57333333333332
2025-06-28 04:00:00+00:00,Faisalabad,17.0,88.17647058823529,89.5,119.0,33.4,69.0,978.2,5.2,9.0,HIGH,False,121.2529411764706,133.4375,166.1875,194.0625,115.39333333333336,4,5,6,179,1,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,129.00514705882355,140.8984068627451,135.77899509803922,35.76551335428316,-33.07647058823531,-27.21686274509807,52.00769230769231,28.311764705882357,53.25
2025-06-28 05:00:00+00:00,Faisalabad,17.0,60.829411764705874,60.6,72.3,34.7,62.0,977.9,4.9,9.0,HIGH,False,88.17647058823529,132.325,151.25,180.8125,97.4,5,5,6,179,1,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,113.91813725490196,127.896568627451,134.6449591503268,36.854894654447044,-27.347058823529416,-36.57058823529413,37.54666666666667,26.96470588235294,36.75333333333333
2025-06-28 06:00:00+00:00,Faisalabad,17.0,57.84117647058823,57.0,78.7,35.7,56.0,977.6,3.7,2.0,HIGH,False,60.829411764705874,121.2529411764706,140.9375,176.93333333333334,99.12,6,5,6,179,1,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,90.08627450980394,112.8264705882353,133.12118464052287,39.14651281229153,-2.9882352941176435,-41.278823529411774,31.773333333333333,25.28235294117647,43.44666666666667
2025-06-28 07:00:00+00:00,Faisalabad,17.0,73.70588235294117,60.6,201.0,36.3,54.0,976.9,3.1,34.0,HIGH,False,57.84117647058823,88.17647058823529,133.4375,165.8125,93.22666666666667,7,5,6,179,1,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,68.94901960784314,98.97708333333334,131.4012336601307,41.539054030098136,15.864705882352943,-19.5207843137255,31.01333333333333,23.45294117647059,48.06153846153846
2025-06-28 08:00:00+00:00,Faisalabad,17.0,71.91176470588235,70.1,128.0,36.5,54.0,976.0,3.5,34.0,HIGH,False,73.70588235294117,60.829411764705874,132.325,164.86666666666667,84.25625,8,5,6,179,1,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,64.12549019607843,89.02181372549019,130.58786764705883,42.49906274069681,-1.794117647058826,-12.344485294117646,27.10666666666667,24.50625,41.31428571428571
2025-06-28 09:00:00+00:00,Faisalabad,17.0,78.67058823529412,62.5,327.0,36.8,52.0,975.0,3.9,21.0,HIGH,False,71.91176470588235,57.84117647058823,121.2529411764706,175.0625,74.85,9,5,6,179,1,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,67.81960784313726,78.95294117647059,130.07351409313725,43.15383730781462,6.758823529411771,3.8205882352941245,26.37333333333333,23.0375,35.98571428571429
2025-06-28 10:00:00+00:00,Faisalabad,17.0,71.37058823529412,66.9,121.0,37.1,51.0,974.3,4.2,27.0,HIGH,False,78.67058823529412,73.70588235294117,88.17647058823529,166.1875,88.25294117647059,10,5,6,179,1,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,74.76274509803922,71.85588235294118,130.23270526960783,42.94782000084301,-7.299999999999997,-16.882352941176464,27.586666666666662,24.41875,36.98
2025-06-28 11:00:00+00:00,Faisalabad,15.0,76.44,74.2,90.4,36.9,52.0,973.3,3.8,17.0,HIGH,False,71.37058823529412,71.91176470588235,60.829411764705874,151.25,107.05625,11,5,6,179,1,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,73.98431372549021,69.0549019607843,129.52927389705883,43.79518696839085,5.069411764705876,-30.616250000000008,41.85333333333333,26.4125,44.42857142857143
2025-06-28 12:00:00+00:00,Faisalabad,15.0,81.26,75.5,122.0,36.7,53.0,973.0,3.7,31.0,HIGH,False,76.44,78.67058823529412,57.84117647058823,140.9375,125.9,12,5,6,179,1,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,75.49372549019608,71.65666666666667,128.2535968137255,44.90995870388724,4.820000000000007,-44.64,43.135714285714286,28.7,52.42142857142857
